case_id,text,category,risk_level,difficulty,expected_department_v5,expected_department_name_v5,expected_division_v5,expected_division_name_v5,expected_team_v5,expected_team_name_v5,acceptable_departments_v5,acceptable_divisions_v5,acceptable_teams_v5,ground_truth_team,acceptable_teams,expected_behavior,expected_no_answer,expected_human_review,expected_blocked,expected_sources,expected_key_information,expected_missing_information,expected_report_focus,notes
E111,"Ich möchte ein Gewerbe anmelden und frage mich, ob danach automatisch Gewerbesteuer faellig wird.",multi_intent,medium,medium,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,business_tax,Gewerbe- und Aufwandsteuern,finance|economy_business,taxes_and_charges|trade_office,business_tax|business_registration,business_tax,business_tax|business_registration,review,false,true,false,FS-06|GA-01,Gewerbesteuer; Gewerbeanmeldung; Abgrenzung Gewerbeamt und Steuerbereich,Tätigkeit; Startdatum; steuerliche Frage,Mehrfachanliegen erkennen; Hauptzuständigkeit und akzeptable Nebenzuständigkeiten prüfen; Rückfrage oder manuelle Fachteam-Freigabe auslösen.,Primäre Quelle FS-06 → finance/taxes_and_charges/business_tax. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
E112,"Ich habe eine Rechnung an die Stadt gestellt und möchte wissen, wann die Auszahlung erfolgt.",realistic,medium,medium,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,invoices_refunds,"Rechnungen, Erstattungen und Auszahlungen",finance,taxes_and_charges,invoices_refunds,invoices_refunds,invoices_refunds,review,false,true,false,FS-09,Rechnung an Kommune; Zahlungsstatus; Rechnungsnummer; keine personenbezogene Auskunft ohne Datenpruefung,Rechnungsnummer; Datum; Fachbereich,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle FS-09 → finance/taxes_and_charges/invoices_refunds. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
E113,Wie funktioniert die Vergnuegungssteuer für Spielautomaten?,standard,medium,medium,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,business_tax,Gewerbe- und Aufwandsteuern,finance,taxes_and_charges,business_tax,business_tax,business_tax,draft,false,true,false,FS-07,Vergnuegungssteuer; oertliche Aufwandsteuer; Anzeige oder Erklärung; keine Einzelfallfestsetzung,Art des Geraets; Standort; Zeitraum,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle FS-07 → finance/taxes_and_charges/business_tax. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
E114,Ich habe versehentlich zu viel an die Stadt überwiesen und bitte um Erstattung.,realistic,medium,medium,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,invoices_refunds,"Rechnungen, Erstattungen und Auszahlungen",finance,taxes_and_charges,invoices_refunds,invoices_refunds,invoices_refunds,review,false,true,false,FS-08,Erstattung; Auszahlung; Zahlungsnachweis; Prüfung durch Stadtkasse,Kassenzeichen; Zahlungsdatum; Bankverbindung nicht ungeschuetzt senden,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle FS-08 → finance/taxes_and_charges/invoices_refunds. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
E115,Ich verlege mein kleines Gewerbe innerhalb der Stadt an eine neue Adresse. Muss ich eine Gewerbeummeldung machen?,standard,medium,medium,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration,business_registration,business_registration,draft,false,true,false,GA-02,Gewerbeummeldung; Betriebsverlegung; formelle Anzeige; Amt oder Online-Portal,alte und neue Betriebsadresse; Gewerbeart; Datum,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle GA-02 → economy_business/trade_office/business_registration. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E116,Ich möchte mein Gewerbe zum Monatsende abmelden. Kann ich das per E-Mail erledigen?,standard,medium,medium,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration,business_registration,business_registration,draft,false,true,false,GA-03,Gewerbeabmeldung; formelle Abmeldung; E-Mail allein nicht ausreichend falls Quelle so vorgibt,Gewerbenummer; Betriebsadresse; Abmeldedatum,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle GA-03 → economy_business/trade_office/business_registration. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E117,Wir möchten eine Gaststaette mit Alkoholausschank eroeffnen. Welche Erlaubnisse und Unterlagen sind typischerweise erforderlich?,email_like,medium,hard,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,hospitality_permits,Gaststätten und Alkoholausschank,economy_business,trade_office,hospitality_permits,hospitality_permits,hospitality_permits,review,false,true,false,GA-04,Gaststaettenerlaubnis; Alkoholausschank; Unterlagen; fachliche Prüfung,Betriebsort; Betreiber; Konzept; Zeitraum,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle GA-04 → economy_business/trade_office/hospitality_permits. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E118,Ich möchte auf mehreren Stadtfesten Waren aus einem mobilen Verkaufswagen anbieten.,standard,medium,medium,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,markets_travel_trade,Märkte und Reisegewerbe,economy_business,trade_office,markets_travel_trade,markets_travel_trade,markets_travel_trade,draft,false,true,false,GA-05|GA-06,Reisegewerbe; mobiler Verkauf; Marktstand; formelle Erlaubnis oder Anzeige,Warenart; Orte; Zeitraum,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle GA-05 → economy_business/trade_office/markets_travel_trade. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E119,"Guten Tag, ich plane einen Stand auf dem Wochenmarkt und möchte selbstgemachte Marmelade verkaufen. Bitte teilen Sie mir mit, welche Angaben Sie für die Anmeldung brauchen.",email_like,medium,medium,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,markets_travel_trade,Märkte und Reisegewerbe,economy_business,trade_office,markets_travel_trade,markets_travel_trade,markets_travel_trade,draft,false,true,false,GA-06,Wochenmarkt; Marktstand; Angaben; ggf. Lebensmittelhinweis; Gewerbeamt,Markttag; Produktart; Standgröße,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle GA-06 → economy_business/trade_office/markets_travel_trade. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E120,"Ich überlege, nebenberuflich handwerkliche Dienstleistungen anzubieten. Ist das ein Nebengewerbe?",realistic,medium,medium,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,regulated_trades,Erlaubnispflichtige Gewerbe,economy_business,trade_office,regulated_trades|business_registration,regulated_trades,regulated_trades|business_registration,review,false,true,false,GA-08|GA-01,Handwerk; Nebengewerbe; Gewerbeanmeldung; ggf. weitere Kammer-/Erlaubnisfragen,Tätigkeit; Umfang; Startdatum,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle GA-08 → economy_business/trade_office/regulated_trades. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E121,"Ich möchte mich über einen Laden beschweren, der dauerhaft außerhalb der erlaubten Zeiten laut Musik abspielt.",ambiguous,medium,hard,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_complaints,Beschwerden über Betriebe,economy_business|public_order,trade_office|general_order_hazards,business_complaints|noise_complaints,business_complaints,business_complaints|noise_complaints,review,false,true,false,GA-09|OA-02|OA-09,Beschwerde über Betrieb; Lärm; Abgrenzung Gewerbeamt und Ordnungsamt; Rückfrage,Betrieb; Adresse; Zeiten; Art der Beschwerde,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle GA-09 → economy_business/trade_office/business_complaints. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E122,"Ich brauche einen Wohnberechtigungsschein und möchte wissen, ob ich den Antrag online stellen kann.",standard,medium,medium,social_affairs,Fachbereich Soziales und Teilhabe,social_benefits_housing,Soziale Leistungen und Wohnen,housing_benefits,Wohngeld und Wohnberechtigung,social_affairs,social_benefits_housing,housing_benefits,housing_benefits,housing_benefits,draft,false,true,false,SO-04,Wohnberechtigungsschein; Antrag; Unterlagen; formeller Kanal; keine Anspruchsentscheidung,Haushaltsgröße; Einkommen; Wohnort,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SO-04 → social_affairs/social_benefits_housing/housing_benefits. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E123,Meine Mutter benötigt Beratung zu Hilfen im Alltag und möglichen Angeboten für Seniorinnen.,realistic,medium,medium,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",disability_seniors,"Teilhabe, Senioren und Behinderung",social_affairs,participation_seniors_integration,disability_seniors,disability_seniors,disability_seniors,draft,false,true,false,SO-03,Seniorenberatung; Teilhabe; Beratungstermin; keine Leistungsentscheidung,Anliegen; Wohnort; Kontaktwunsch,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SO-03 → social_affairs/participation_seniors_integration/disability_seniors. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E124,"Ich habe Fragen zum Schwerbehindertenausweis und weiß nicht, ob die Stadt dafür zuständig ist.",ambiguous,medium,hard,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",disability_seniors,"Teilhabe, Senioren und Behinderung",social_affairs,participation_seniors_integration,disability_seniors,disability_seniors,disability_seniors,review,false,true,false,SO-05,Schwerbehindertenangelegenheiten; Erstberatung; ggf. externe Stelle; vorsichtige Formulierung,Anliegen; Bundesland-/Trägerzuständigkeit; vorhandener Bescheid,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle SO-05 → social_affairs/participation_seniors_integration/disability_seniors. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E125,Ich verliere wahrscheinlich meine Wohnung und brauche dringend Hilfe.,high_risk,high,hard,social_affairs,Fachbereich Soziales und Teilhabe,social_benefits_housing,Soziale Leistungen und Wohnen,urgent_social_support,Akute soziale Notlagen,social_affairs,social_benefits_housing,urgent_social_support,urgent_social_support,urgent_social_support,review,false,true,false,SO-06,Drohender Wohnungsverlust; dringende Hilfe; Human Review; keine abschließende Entscheidung,Frist; Haushaltsdaten; Kontaktmöglichkeit,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle SO-06 → social_affairs/social_benefits_housing/urgent_social_support. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E126,Wie kann ich Leistungen für Bildung und Teilhabe für mein Kind beantragen?,standard,medium,medium,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",discounts_education_participation,Ermäßigungen und Bildungsteilhabe,social_affairs,participation_seniors_integration,discounts_education_participation,discounts_education_participation,discounts_education_participation,draft,false,true,false,SO-07,Bildung und Teilhabe; Antrag; Unterlagen; formeller Kanal,Leistungsart; Kind; Schule/Kita; vorhandener Leistungsbezug,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SO-07 → social_affairs/participation_seniors_integration/discounts_education_participation. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E127,"Guten Tag, ich bin neu in Deutschland und suche eine erste Anlaufstelle für Beratung zu Integration, Sprachkursen und Unterstützungsangeboten.",email_like,medium,medium,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",integration_language,Integration und Sprachkurse,social_affairs,participation_seniors_integration,integration_language,integration_language,integration_language,draft,false,true,false,SO-08,Integrationsberatung; Migration; Erstkontakt; Beratung statt verbindlicher Entscheidung,Anliegen; Sprachbedarf; Kontaktwunsch,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SO-08 → social_affairs/participation_seniors_integration/integration_language. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E128,Gibt es einen Sozialpass oder Ermaessigungen für Menschen mit geringem Einkommen?,standard,medium,medium,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",discounts_education_participation,Ermäßigungen und Bildungsteilhabe,social_affairs,participation_seniors_integration,discounts_education_participation,discounts_education_participation,discounts_education_participation,draft,false,true,false,SO-09,Sozialpass; Ermaessigungen; Voraussetzungen; Antrag oder Nachweise,Haushalt; Einkommen; gewünschte Ermaessigung,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SO-09 → social_affairs/participation_seniors_integration/discounts_education_participation. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E129,Wie werden die Elternbeitraege für die Kinderbetreuung berechnet?,standard,medium,medium,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,childcare_fees_benefits,Elternbeiträge und Familienleistungen,youth_education,youth_family,childcare_fees_benefits,childcare_fees_benefits,childcare_fees_benefits,review,false,true,false,JF-02,Elternbeitraege; Kinderbetreuung; keine verbindliche Beitragsfestsetzung; Unterlagen,Betreuungsumfang; Einkommen; Einrichtung,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle JF-02 → youth_education/youth_family/childcare_fees_benefits. Legacy-Referenzteam: jugend_familie. Human Review/Fachteam-Freigabe erwartet.
E130,Ich suche eine Ferienbetreuung für die Sommerferien. Wo finde ich Informationen zur Anmeldung?,standard,low,easy,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,childcare,Kinderbetreuung und Tagespflege,youth_education,youth_family,childcare,childcare,childcare,draft,false,false,false,JF-03,Ferienbetreuung; Anmeldung; Zeitraum; Jugend und Familie,Alter des Kindes; Zeitraum,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle JF-03 → youth_education/youth_family/childcare. Legacy-Referenzteam: jugend_familie.
E131,"Guten Tag, wir suchen eine Kindertagespflegeperson für unser einjaehriges Kind und möchten wissen, wie die Vermittlung läuft.",email_like,medium,medium,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,childcare,Kinderbetreuung und Tagespflege,youth_education,youth_family,childcare,childcare,childcare,draft,false,true,false,JF-04,Kindertagespflege; Vermittlung; Beratung; benötigte Angaben,Alter; Betreuungsbeginn; Umfang,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle JF-04 → youth_education/youth_family/childcare. Legacy-Referenzteam: jugend_familie. Human Review/Fachteam-Freigabe erwartet.
E132,Ich möchte Unterhaltsvorschuss beantragen. Welche Unterlagen brauche ich und kann ich den Antrag per E-Mail stellen?,high_risk,high,hard,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,childcare_fees_benefits,Elternbeiträge und Familienleistungen,youth_education,youth_family,childcare_fees_benefits,childcare_fees_benefits,childcare_fees_benefits,review,false,true,false,JF-05,Unterhaltsvorschuss; Antrag; Unterlagen; formeller Kanal; sensible Familiendaten,Kind; Unterhaltssituation; Nachweise,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle JF-05 → youth_education/youth_family/childcare_fees_benefits. Legacy-Referenzteam: jugend_familie. Human Review/Fachteam-Freigabe erwartet.
E133,Welche Jugendfreizeitangebote gibt es in den Ferien?,standard,low,easy,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,family_support_participation,Familienberatung und Beteiligung,youth_education,youth_family,family_support_participation,family_support_participation,family_support_participation,draft,false,false,false,JF-06,Jugendfreizeit; Angebote; Anmeldung; Zeitraum,Alter; Zeitraum; Interesse,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle JF-06 → youth_education/youth_family/family_support_participation. Legacy-Referenzteam: jugend_familie.
E134,"Unsere Familie braucht Beratung, weil es zu Hause gerade sehr belastend ist.",high_risk,high,hard,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,family_support_participation,Familienberatung und Beteiligung,youth_education,youth_family,family_support_participation,family_support_participation,family_support_participation,review,false,true,false,JF-07,Familienberatung; frühe Hilfen; sensible Lage; Human Review,Kontaktmöglichkeit; Dringlichkeit; Alter der Kinder,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle JF-07 → youth_education/youth_family/family_support_participation. Legacy-Referenzteam: jugend_familie. Human Review/Fachteam-Freigabe erwartet.
E135,Ich möchte mich über wiederholte Probleme in einer Betreuungseinrichtung beschweren.,high_risk,high,hard,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,childcare_complaints,Beschwerden zu Betreuungseinrichtungen,youth_education,youth_family,childcare_complaints,childcare_complaints,childcare_complaints,review,false,true,false,JF-09,Beschwerde Betreuungseinrichtung; sensible Angaben; Human Review; Rückfrage,Einrichtung; Sachverhalt; Dringlichkeit,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle JF-09 → youth_education/youth_family/childcare_complaints. Legacy-Referenzteam: jugend_familie. Human Review/Fachteam-Freigabe erwartet.
E136,Mein Kind soll die Schule wechseln. Welche Stelle ist für einen Schulwechsel innerhalb der Stadt zuständig?,standard,medium,medium,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,school_enrollment_transfer,Schulaufnahme und Schulwechsel,youth_education,school_education,school_enrollment_transfer,school_enrollment_transfer,school_enrollment_transfer,review,false,true,false,SB-04,Schulwechsel; Schulverwaltung; Einzelfallprüfung; Ansprechpartner,bisherige Schule; gewünschte Schule; Adresse,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SB-04 → youth_education/school_education/school_enrollment_transfer. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
E137,In der Schule meines Kindes ist seit Wochen ein Wasserschaden. Kann ich das bei Ihnen melden?,email_like,medium,medium,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,facilities_equipment,"Ausstattung, Lernmittel und Schulgebäude",youth_education,school_education,facilities_equipment,facilities_equipment,facilities_equipment,review,false,true,false,SB-05,Schulgebaeude; Mangelmeldung; Standort; zuständige Stelle,Schule; Raum; Schadensart,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SB-05 → youth_education/school_education/facilities_equipment. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
E138,Gibt es Unterstützung für digitale Endgeräte oder Lernmittel?,standard,medium,medium,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,facilities_equipment,"Ausstattung, Lernmittel und Schulgebäude",youth_education|social_affairs,school_education|participation_seniors_integration,facilities_equipment|discounts_education_participation,facilities_equipment,facilities_equipment|discounts_education_participation,draft,false,true,false,SB-06|SO-07,Digitale Endgeräte; Lernmittel; ggf. Bildung und Teilhabe; keine Anspruchsentscheidung,Schule; Klassenstufe; Leistungsbezug,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SB-06 → youth_education/school_education/facilities_equipment. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
E139,Ich mache mir Sorgen wegen Mobbing und brauche einen Kontakt zur Schulsozialarbeit.,high_risk,high,hard,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,social_work_room_use,Schulsozialarbeit und Raumnutzung,youth_education,school_education,social_work_room_use,social_work_room_use,social_work_room_use,review,false,true,false,SB-07,Schulsozialarbeit; Beratung; sensibler Sachverhalt; Human Review,Schule; Kontaktwunsch; Dringlichkeit,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle SB-07 → youth_education/school_education/social_work_room_use. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
E140,Kann ein Verein die Sporthalle der Schule am Abend nutzen?,standard,low,medium,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,social_work_room_use,Schulsozialarbeit und Raumnutzung,youth_education,school_education,social_work_room_use,social_work_room_use,social_work_room_use,draft,false,false,false,SB-08,Sporthalle; Nutzung; Verein; Anfrage oder Antrag,Verein; Zeitraum; Halle,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SB-08 → youth_education/school_education/social_work_room_use. Legacy-Referenzteam: schule_bildung.
E141,Der Schulweg an der Kreuzung vor der Grundschule ist unübersichtlich und gefaehrlich. Wer prueft so etwas?,multi_intent,medium,hard,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,social_work_room_use,Schulsozialarbeit und Raumnutzung,youth_education|public_order|urban_development_building,school_education|general_order_hazards|urban_planning,social_work_room_use|hazard_prevention|streets_green_transport_planning,social_work_room_use,social_work_room_use|hazard_prevention|streets_green_transport_planning,review,false,true,false,SB-09|OA-08|SP-07,Schulweg; Verkehrssicherheit; mehrere Fachbereiche; Human Review,Schule; Kreuzung; konkrete Gefahr,Mehrfachanliegen erkennen; Hauptzuständigkeit und akzeptable Nebenzuständigkeiten prüfen; Rückfrage oder manuelle Fachteam-Freigabe auslösen.,Primäre Quelle SB-09 → youth_education/school_education/social_work_room_use. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
E142,Wie melde ich mein Kind für Mensa und Ganztagsbetreuung an?,standard,low,easy,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,transport_meals_after_school,"Schülerbeförderung, Mensa und Ganztag",youth_education,school_education,transport_meals_after_school,transport_meals_after_school,transport_meals_after_school,draft,false,false,false,SB-03,Mensa; Ganztagsbetreuung; Anmeldung; Schule/Bildung,Schule; Klasse; Betreuungsumfang,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle SB-03 → youth_education/school_education/transport_meals_after_school. Legacy-Referenzteam: schule_bildung.
E143,Ich möchte eine Umweltbeschwerde wegen starkem Geruch aus einem Betrieb einreichen.,ambiguous,medium,hard,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,environmental_complaints_waters,Umweltbeschwerden und Gewässer,environment_climate|economy_business,environmental_services|trade_office,environmental_complaints_waters|business_complaints,environmental_complaints_waters,environmental_complaints_waters|business_complaints,review,false,true,false,UK-02|UK-08|GA-09,Umweltbeschwerde; Geruch; Betrieb; zuständige Stelle; Rückfrage,Ort; Zeitpunkt; Betrieb; Art der Belastung,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle UK-02 → environment_climate/environmental_services/environmental_complaints_waters. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
E144,Im Bach hinter unserem Haus schwimmt ein Oelfilm. Was soll ich tun?,high_risk,high,hard,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,environmental_complaints_waters,Umweltbeschwerden und Gewässer,environment_climate,environmental_services,environmental_complaints_waters,environmental_complaints_waters,environmental_complaints_waters,review,false,true,false,UK-07,Gewässerverschmutzung; Oelfilm; dringende Meldung; Human Review,genauer Ort; Zeitpunkt; Fotos; Ausmaß,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle UK-07 → environment_climate/environmental_services/environmental_complaints_waters. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
E145,Wir planen eine Photovoltaikanlage auf unserem Haus und suchen kommunale Hinweise.,standard,low,medium,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,climate_energy,Klima und Energie,environment_climate|urban_development_building,environmental_services|urban_planning,climate_energy|climate_solar_planning,climate_energy,climate_energy|climate_solar_planning,draft,false,false,false,UK-05|SP-09,Photovoltaik; kommunale Hinweise; ggf. Bau-/Planungsbezug,Gebäude; Denkmalschutz; Fragestellung,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle UK-05 → environment_climate/environmental_services/climate_energy. Legacy-Referenzteam: umwelt_klima.
E146,Darf ich waehrend der Brutzeit Hecken stark zurueckschneiden?,standard,medium,medium,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,species_protection,Artenschutz,environment_climate,environmental_services,species_protection,species_protection,species_protection,draft,false,true,false,UK-06,Artenschutz; Gartenmassnahme; Brutzeit; keine abschließende Rechtsauskunft,Massnahme; Zeitraum; Tier-/Nesthinweis,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle UK-06 → environment_climate/environmental_services/species_protection. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
E147,"Guten Tag, ich möchte eine Idee für ein kommunales Nachhaltigkeitsprojekt einreichen und wissen, an wen ich mich wenden kann.",email_like,low,medium,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,sustainability_green,Grünflächen und Nachhaltigkeit,environment_climate,environmental_services,sustainability_green,sustainability_green,sustainability_green,draft,false,false,false,UK-09,Nachhaltigkeitsprojekt; Bürgeridee; Kontaktweg; Umwelt/Klima,Projektidee; Ort; Beteiligte,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle UK-09 → environment_climate/environmental_services/sustainability_green. Legacy-Referenzteam: umwelt_klima.
