case_id,version,model_profile_label,model_profile_id,category,risk_level,difficulty,ground_truth_team,acceptable_teams,expected_department_v5,expected_department_name_v5,expected_division_v5,expected_division_name_v5,expected_team_v5,expected_team_name_v5,acceptable_departments_v5,acceptable_divisions_v5,acceptable_teams_v5,predicted_team,predicted_department,predicted_department_name,matched_subteam,matched_subteam_name,matched_subteam_confidence,matched_team,matched_team_name,matched_team_confidence,v5_department_correct,v5_division_correct,v5_team_correct,top1_correct_strict,top3_correct_strict,expected_behavior,actual_behavior,behavior_correct,human_review_required,no_answer_triggered,injection_detected,guardrail_triggered,workflow_status,response_mode,risk_score,answer_completeness_score,answer_completeness_label,completeness_ratio,covered_key_information_count,missing_key_information_count,missing_info_question_present,retrieval_expanded,retrieval_k,expected_sources_count,retrieved_expected_sources_count,used_expected_sources_count,retrieved_source_match_rate,used_source_match_rate,has_retrieved_sources,has_used_sources,processing_time_seconds
E148,v5,OpenAI Baseline,openai_baseline,realistic,low,medium,environment_climate,environment_climate,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,climate_energy,Klima und Energie,environment_climate,environmental_services,climate_energy,environment_climate,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,0.8,climate_energy,Klima und Energie,0.8,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.25,1,3,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.8336
E149,v5,OpenAI Baseline,openai_baseline,realistic,medium,medium,environment_climate,environment_climate,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,environmental_complaints_waters,Umweltbeschwerden und Gewässer,environment_climate,environmental_services,environmental_complaints_waters,environment_climate,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,0.7,environmental_complaints_waters,Umweltbeschwerden und Gewässer,0.6,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.5,2,2,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.6155
E150,v5,OpenAI Baseline,openai_baseline,standard,low,easy,infrastructure_operations,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",street_lighting,Straßenbeleuchtung,infrastructure_operations,depot_waste_green,street_lighting,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",0.8,street_lighting,Straßenbeleuchtung,0.85,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,1.0,4,0,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,10.5038
E151,v5,OpenAI Baseline,openai_baseline,high_risk,high,hard,infrastructure_operations,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",playgrounds,Spielplätze,infrastructure_operations,depot_waste_green,playgrounds,unknown,unknown,unknown,,,,,,,False,False,False,False,False,review,blocked,True,True,False,True,False,blocked,blocked,11.0,0.0,none,0.0,0,4,False,False,0.0,1,0.0,0.0,0.0,0.0,False,False,0.2146
E152,v5,OpenAI Baseline,openai_baseline,standard,low,easy,infrastructure_operations,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",cleaning_winter_service,Straßenreinigung und Winterdienst,infrastructure_operations,depot_waste_green,cleaning_winter_service,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",0.8,cleaning_winter_service,Straßenreinigung und Winterdienst,0.8,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.5,2,2,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,12.5478
E153,v5,OpenAI Baseline,openai_baseline,email_like,medium,medium,infrastructure_operations,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",road_damage_drainage,Straßenschäden und Gullys,infrastructure_operations,depot_waste_green|civil_engineering,road_damage_drainage|drainage_connections,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,civil_engineering,Tiefbau und technische Infrastruktur,0.8,drainage_connections,Entwässerung und Grundstücksanschlüsse,0.8,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.25,1,3,True,False,6.0,2,2.0,1.0,1.0,0.5,True,True,8.0444
E154,v5,OpenAI Baseline,openai_baseline,standard,medium,medium,infrastructure_operations,infrastructure_operations|public_order,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",road_damage_drainage,Straßenschäden und Gullys,infrastructure_operations|public_order,depot_waste_green|general_order_hazards,road_damage_drainage|hazard_prevention,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,civil_engineering,Tiefbau und technische Infrastruktur,0.8,road_works_accessibility,"Tiefbau, Straßen und Barrierefreiheit",0.8,True,False,False,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.3333,1,2,True,False,6.0,2,1.0,1.0,0.5,0.5,True,True,7.8665
E155,v5,OpenAI Baseline,openai_baseline,realistic,low,medium,infrastructure_operations,infrastructure_operations|environment_climate,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",green_maintenance,Grünpflege und Rückschnitt,infrastructure_operations|environment_climate,depot_waste_green|environmental_services,green_maintenance|sustainability_green,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",0.7,green_maintenance,Grünpflege und Rückschnitt,0.7,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.25,1,3,True,False,6.0,2,1.0,1.0,0.5,0.5,True,True,6.9535
E156,v5,OpenAI Baseline,openai_baseline,realistic,medium,medium,infrastructure_operations,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,depot_waste_green,"Betriebshof, Abfall und Grünflächen",road_damage_drainage,Straßenschäden und Gullys,infrastructure_operations,depot_waste_green|civil_engineering,road_damage_drainage|road_works_accessibility,infrastructure_operations,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,civil_engineering,Tiefbau und technische Infrastruktur,0.9,road_works_accessibility,"Tiefbau, Straßen und Barrierefreiheit",0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.5,2,2,True,False,6.0,2,1.0,0.0,0.5,0.0,True,True,7.9484
E157,v5,OpenAI Baseline,openai_baseline,standard,medium,medium,urban_development_building,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,planning_participation,Beteiligung und Stadtentwicklung,urban_development_building,urban_planning,planning_participation,unknown,unknown,unknown,,,,,,,False,False,False,False,False,draft,blocked,False,True,False,True,False,blocked,blocked,11.0,0.0,none,0.0,0,5,False,False,0.0,1,0.0,0.0,0.0,0.0,False,False,0.1636
E158,v5,OpenAI Baseline,openai_baseline,standard,low,medium,urban_development_building,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,zoning_plans,Bauleitplanung,urban_development_building,urban_planning,zoning_plans,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,0.8,zoning_plans,Bauleitplanung,0.85,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.75,3,1,True,False,6.0,2,2.0,1.0,1.0,0.5,True,True,8.955
E159,v5,OpenAI Baseline,openai_baseline,email_like,medium,hard,urban_development_building,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,planning_participation,Beteiligung und Stadtentwicklung,urban_development_building,urban_planning,planning_participation,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,0.8,planning_participation,Beteiligung und Stadtentwicklung,0.8,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.25,1,3,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.325
E160,v5,OpenAI Baseline,openai_baseline,standard,low,medium,urban_development_building,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",urban_development_building,urban_planning,streets_green_transport_planning,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,0.8,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",0.7,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.5,2,2,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.661
E161,v5,OpenAI Baseline,openai_baseline,ambiguous,medium,hard,urban_development_building,urban_development_building|environment_climate|infrastructure_operations,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",urban_development_building|environment_climate|infrastructure_operations,urban_planning|environmental_services|depot_waste_green,streets_green_transport_planning|sustainability_green|playgrounds,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,0.8,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",0.7,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.0,0,4,True,False,6.0,3,1.0,1.0,0.3333,0.3333,True,True,8.5679
E162,v5,OpenAI Baseline,openai_baseline,email_like,medium,hard,urban_development_building,urban_development_building|public_order,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",urban_development_building|public_order,urban_planning|general_order_hazards,streets_green_transport_planning|hazard_prevention,public_order,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,0.8,hazard_prevention,Gefahrenstellen und Sicherheit,0.7,True,True,True,False,False,review,review,True,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.25,1,3,True,False,6.0,2,1.0,0.0,0.5,0.0,True,True,9.0608
E163,v5,OpenAI Baseline,openai_baseline,realistic,low,medium,urban_development_building,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,planning_participation,Beteiligung und Stadtentwicklung,urban_development_building,urban_planning,planning_participation,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,,unknown,0.0,,unknown,0.0,True,False,False,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.25,1,3,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,10.2973
E164,v5,OpenAI Baseline,openai_baseline,multi_intent,medium,hard,urban_development_building,urban_development_building|environment_climate,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,climate_solar_planning,Klima- und Solarbezüge in der Planung,urban_development_building|environment_climate,urban_planning|environmental_services|building_control,climate_solar_planning|climate_energy|heritage_land_charges,urban_development_building,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,0.8,climate_solar_planning,Klima- und Solarbezüge in der Planung,0.7,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.2,1,4,True,False,6.0,3,2.0,1.0,0.6667,0.3333,True,True,10.7653
E165,v5,OpenAI Baseline,openai_baseline,standard,low,easy,citizen_services,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,conduct_certificates,Führungszeugnisse,citizen_services,citizens_office,conduct_certificates,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,0.9,conduct_certificates,Führungszeugnisse,0.9,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.75,3,1,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,7.8106
E166,v5,OpenAI Baseline,openai_baseline,email_like,low,medium,citizen_services,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,certifications,Beglaubigungen,citizen_services,citizens_office,certifications,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,0.9,certifications,Beglaubigungen,0.9,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.0,none,1.0,4,0,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,11.3148
E167,v5,OpenAI Baseline,openai_baseline,standard,low,medium,citizen_services,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,resident_parking_permits,Bewohnerparkausweise,citizen_services,citizens_office,resident_parking_permits,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,0.9,resident_parking_permits,Bewohnerparkausweise,0.9,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.6,3,2,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,10.5471
E168,v5,OpenAI Baseline,openai_baseline,realistic,low,easy,citizen_services,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,lost_and_found,Fundsachen,citizen_services,citizens_office,lost_and_found,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,0.9,lost_and_found,Fundsachen,0.9,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.25,1,3,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,8.4794
E169,v5,OpenAI Baseline,openai_baseline,realistic,low,easy,citizen_services,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,appointment_preparation,Termin und Vorbereitung,citizen_services,citizens_office,appointment_preparation,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,0.9,appointment_preparation,Termin und Vorbereitung,0.9,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.75,3,1,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.1587
E170,v5,OpenAI Baseline,openai_baseline,email_like,medium,medium,citizen_services,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,conduct_certificates,Führungszeugnisse,citizen_services,citizens_office,conduct_certificates,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,0.9,conduct_certificates,Führungszeugnisse,0.9,True,True,True,True,True,draft,draft,True,False,False,False,False,auto_draft,normal,0.0,1.0,high,0.75,3,1,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,7.4456
E171,v5,OpenAI Baseline,openai_baseline,ambiguous,low,medium,citizen_services,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,lost_and_found,Fundsachen,citizen_services,citizens_office,lost_and_found,citizen_services,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,0.9,lost_and_found,Fundsachen,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.25,1,3,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.2466
E172,v5,OpenAI Baseline,openai_baseline,standard,medium,medium,registry_office,registry_office,registry_office,Standesamt,names_and_religion,Namensrecht und Kirchenaustritt,names_church_resignation,Namen und Kirchenaustritt,registry_office,names_and_religion,names_church_resignation,registry_office,registry_office,Standesamt,names_and_religion,Namensrecht und Kirchenaustritt,0.9,names_church_resignation,Namen und Kirchenaustritt,0.9,True,True,True,True,True,draft,draft,True,False,False,False,False,auto_draft,normal,0.0,1.0,high,0.5,2,2,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,8.3453
E173,v5,OpenAI Baseline,openai_baseline,email_like,medium,hard,registry_office,registry_office,registry_office,Standesamt,parentage_declarations,Familienrechtliche Erklärungen,family_law_declarations,Vaterschaftsanerkennung und Sorgeerklärung,registry_office,parentage_declarations,family_law_declarations,registry_office,registry_office,Standesamt,parentage_declarations,Familienrechtliche Erklärungen,1.0,family_law_declarations,Vaterschaftsanerkennung und Sorgeerklärung,1.0,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.8,4,1,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.1065
E174,v5,OpenAI Baseline,openai_baseline,standard,medium,medium,registry_office,registry_office,registry_office,Standesamt,civil_register_certificates,Personenstandsregister und Urkundenstelle,registry_certificates,Urkunden und Registerauskünfte,registry_office,civil_register_certificates,registry_certificates,registry_office,registry_office,Standesamt,civil_register_certificates,Personenstandsregister und Urkundenstelle,0.9,registry_certificates,Urkunden und Registerauskünfte,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.75,3,1,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.3286
E175,v5,OpenAI Baseline,openai_baseline,email_like,medium,hard,registry_office,registry_office,registry_office,Standesamt,civil_status_events,Personenstandsfälle und Eheschließungen,civil_status_cases,Personenstandsfälle,registry_office,civil_status_events|civil_register_certificates,civil_status_cases|registry_certificates,registry_office,registry_office,Standesamt,civil_register_certificates,Personenstandsregister und Urkundenstelle,0.9,registry_certificates,Urkunden und Registerauskünfte,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.75,3,1,True,False,6.0,2,2.0,2.0,1.0,1.0,True,True,8.7231
E176,v5,OpenAI Baseline,openai_baseline,realistic,medium,hard,registry_office,registry_office,registry_office,Standesamt,names_and_religion,Namensrecht und Kirchenaustritt,names_church_resignation,Namen und Kirchenaustritt,registry_office,names_and_religion,names_church_resignation,registry_office,registry_office,Standesamt,names_and_religion,Namensrecht und Kirchenaustritt,0.9,names_church_resignation,Namen und Kirchenaustritt,0.9,True,True,True,True,True,review,draft,False,False,False,False,False,auto_draft,normal,0.0,1.0,high,0.75,3,1,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,7.6599
E177,v5,OpenAI Baseline,openai_baseline,high_risk,high,hard,registry_office,registry_office,registry_office,Standesamt,civil_status_events,Personenstandsfälle und Eheschließungen,civil_status_cases,Personenstandsfälle,registry_office,civil_status_events|civil_register_certificates,civil_status_cases|registry_certificates,registry_office,registry_office,Standesamt,civil_status_events,Personenstandsfälle und Eheschließungen,0.9,civil_status_cases,Personenstandsfälle,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.2,1,4,True,False,6.0,2,2.0,1.0,1.0,0.5,True,True,10.1143
E178,v5,OpenAI Baseline,openai_baseline,high_risk,high,hard,public_order,public_order,public_order,Ordnungsamt,animal_order,Hunde- und Tierordnungsangelegenheiten,dangerous_dogs,Gefährliche Hunde und Beißvorfälle,public_order,animal_order,dangerous_dogs,public_order,public_order,Ordnungsamt,animal_order,Hunde- und Tierordnungsangelegenheiten,0.9,dangerous_dogs,Gefährliche Hunde und Beißvorfälle,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.25,1,3,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.4363
E179,v5,OpenAI Baseline,openai_baseline,standard,medium,medium,public_order,public_order,public_order,Ordnungsamt,public_space_events,Sondernutzung und Veranstaltungen im öffentlichen Raum,special_use_permits,Sondernutzung öffentlicher Flächen,public_order,public_space_events,special_use_permits,public_order,public_order,Ordnungsamt,public_space_events,Sondernutzung und Veranstaltungen im öffentlichen Raum,0.9,special_use_permits,Sondernutzung öffentlicher Flächen,0.9,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.5,2,2,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,10.0266
E180,v5,OpenAI Baseline,openai_baseline,email_like,medium,medium,public_order,public_order,public_order,Ordnungsamt,public_space_events,Sondernutzung und Veranstaltungen im öffentlichen Raum,public_events,Veranstaltungen im öffentlichen Raum,public_order,public_space_events,public_events,,,,,,,,,,False,False,False,False,False,review,unknown,False,,,,,,,,,,0.0,0,4,False,,,1,0.0,0.0,0.0,0.0,,,3.836562299999059
E181,v5,OpenAI Baseline,openai_baseline,standard,medium,medium,public_order,public_order,public_order,Ordnungsamt,public_space_events,Sondernutzung und Veranstaltungen im öffentlichen Raum,posters_advertising,Plakatierung und Werbung,public_order,public_space_events,posters_advertising,public_order,public_order,Ordnungsamt,public_space_events,Sondernutzung und Veranstaltungen im öffentlichen Raum,0.9,posters_advertising,Plakatierung und Werbung,0.9,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.5,2,2,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,8.8361
E182,v5,OpenAI Baseline,openai_baseline,ambiguous,medium,medium,public_order,public_order|infrastructure_operations,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,hazard_prevention,Gefahrenstellen und Sicherheit,public_order|infrastructure_operations,general_order_hazards|depot_waste_green,hazard_prevention|illegal_dumping,public_order,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,0.9,hazard_prevention,Gefahrenstellen und Sicherheit,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.25,1,3,True,False,6.0,2,1.0,1.0,0.5,0.5,True,True,8.3698
E183,v5,OpenAI Baseline,openai_baseline,ambiguous,medium,hard,public_order,public_order|economy_business,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,noise_complaints,Lärm und Ruhestörung,public_order|economy_business,general_order_hazards|trade_office,noise_complaints|business_complaints,public_order,public_order,Ordnungsamt,general_order_hazards,Allgemeine Ordnung und Gefahrenabwehr,0.9,noise_complaints,Lärm und Ruhestörung,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.0,0,4,True,False,6.0,2,1.0,1.0,0.5,0.5,True,True,8.4628
E184,v5,OpenAI Baseline,openai_baseline,email_like,medium,medium,public_order,public_order,public_order,Ordnungsamt,animal_order,Hunde- und Tierordnungsangelegenheiten,dangerous_dogs,Gefährliche Hunde und Beißvorfälle,public_order,animal_order,dangerous_dogs|dog_keeping,public_order,public_order,Ordnungsamt,animal_order,Hunde- und Tierordnungsangelegenheiten,0.9,dangerous_dogs,Gefährliche Hunde und Beißvorfälle,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.5,2,2,True,False,6.0,2,2.0,1.0,1.0,0.5,True,True,8.4875
E185,v5,OpenAI Baseline,openai_baseline,high_risk,high,hard,economy_business,economy_business,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,regulated_trades,Erlaubnispflichtige Gewerbe,economy_business,trade_office,regulated_trades,economy_business,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,0.9,regulated_trades,Erlaubnispflichtige Gewerbe,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.25,1,3,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,10.0448
E186,v5,OpenAI Baseline,openai_baseline,standard,medium,hard,economy_business,economy_business,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,regulated_trades,Erlaubnispflichtige Gewerbe,economy_business,trade_office,regulated_trades|business_registration,economy_business,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,0.9,regulated_trades,Erlaubnispflichtige Gewerbe,0.85,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.25,1,3,True,False,6.0,2,2.0,1.0,1.0,0.5,True,True,9.1941
E187,v5,OpenAI Baseline,openai_baseline,ambiguous,medium,medium,economy_business,economy_business,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration|markets_travel_trade,economy_business,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,0.9,markets_travel_trade,Märkte und Reisegewerbe,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.0,0,4,True,False,6.0,3,2.0,1.0,0.6667,0.3333,True,True,11.6331
E188,v5,OpenAI Baseline,openai_baseline,email_like,medium,medium,economy_business,economy_business,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration|regulated_trades,economy_business,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,0.9,regulated_trades,Erlaubnispflichtige Gewerbe,0.8,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.5,2,2,True,False,6.0,2,2.0,2.0,1.0,1.0,True,True,11.3088
E189,v5,OpenAI Baseline,openai_baseline,standard,low,medium,youth_education,youth_education,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,family_support_participation,Familienberatung und Beteiligung,youth_education,youth_family,family_support_participation,youth_education,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,0.8,family_support_participation,Familienberatung und Beteiligung,0.85,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.5,medium,0.5,2,2,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,7.4894
E190,v5,OpenAI Baseline,openai_baseline,email_like,low,medium,youth_education,youth_education,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,family_support_participation,Familienberatung und Beteiligung,youth_education,youth_family,family_support_participation,youth_education,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,0.8,family_support_participation,Familienberatung und Beteiligung,0.7,True,True,True,True,True,draft,review,False,True,False,False,False,human_review,review_required,2.0,0.8,high,0.75,3,1,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,8.9445
E191,v5,OpenAI Baseline,openai_baseline,multi_intent,medium,hard,social_affairs,social_affairs|youth_education,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",discounts_education_participation,Ermäßigungen und Bildungsteilhabe,social_affairs|youth_education,participation_seniors_integration|school_education,discounts_education_participation|transport_meals_after_school|facilities_equipment,social_affairs,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",0.8,discounts_education_participation,Ermäßigungen und Bildungsteilhabe,0.85,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.75,3,1,True,False,6.0,3,2.0,1.0,0.6667,0.3333,True,True,10.4771
E192,v5,OpenAI Baseline,openai_baseline,high_risk,high,hard,social_affairs,social_affairs,social_affairs,Fachbereich Soziales und Teilhabe,social_benefits_housing,Soziale Leistungen und Wohnen,urgent_social_support,Akute soziale Notlagen,social_affairs,social_benefits_housing,urgent_social_support,social_affairs,social_affairs,Fachbereich Soziales und Teilhabe,social_benefits_housing,Soziale Leistungen und Wohnen,0.9,urgent_social_support,Akute soziale Notlagen,0.9,True,True,True,True,True,review,review,True,True,False,False,False,human_review,review_required,2.0,0.8,high,0.25,1,3,True,False,6.0,1,1.0,1.0,1.0,1.0,True,True,9.065
